region,difficulty,floor,step,stageMin,stageMax,M_team,M_reward,M_skill,M_turn,E_team,E_reward,E_skill,E_turn,event_group,trader_id,camp_id,w_box,s_box,g_box,speStep,mob_prob,elite_prob,trader_prob,box_prob,camp_prob,event_prob,bg
16,3,0,10,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,75,10,0,15,0,0,rickety_village
16,3,0,11,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
16,3,0,12,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,20,0,0,rickety_village
16,3,0,13,3,5,50111111,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,30,70,0,0,0,0,rickety_village
16,3,0,14,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,1,0,0,100,0,0,0,rickety_village
16,3,0,15,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,10,0,10,rickety_village
16,3,0,16,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,rickety_village
16,3,0,17,1,1,0,0,6000,0,50111131,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,rickety_village
17,3,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,rickety_village
17,3,0,2,3,5,50111112,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,rickety_village
17,3,0,3,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,0,0,15,rickety_village
17,3,0,4,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,10,0,10,0,0,rickety_village
17,3,0,5,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,75,0,15,0,10,0,rickety_village
17,3,0,6,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
17,3,0,7,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,20,70,0,10,0,0,rickety_village
17,3,0,8,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,0,20,0,rickety_village
17,3,0,9,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,30,0,70,0,0,0,rickety_village
17,3,0,10,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,75,10,0,15,0,0,rickety_village
17,3,0,11,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
17,3,0,12,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,20,0,0,rickety_village
17,3,0,13,3,5,50111111,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,30,70,0,0,0,0,rickety_village
17,3,0,14,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,1,0,0,100,0,0,0,rickety_village
17,3,0,15,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,10,0,10,rickety_village
17,3,0,16,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,rickety_village
17,3,0,17,1,1,0,0,6000,0,50111131,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,rickety_village
18,3,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,rickety_village
18,3,0,2,3,5,50111112,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,rickety_village
18,3,0,3,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,0,0,15,rickety_village
18,3,0,4,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,10,0,10,0,0,rickety_village
18,3,0,5,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,75,0,15,0,10,0,rickety_village
18,3,0,6,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
18,3,0,7,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,20,70,0,10,0,0,rickety_village
18,3,0,8,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,0,20,0,rickety_village
18,3,0,9,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,30,0,70,0,0,0,rickety_village
18,3,0,10,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,75,10,0,15,0,0,rickety_village
18,3,0,11,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
18,3,0,12,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,20,0,0,rickety_village
18,3,0,13,3,5,50111111,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,30,70,0,0,0,0,rickety_village
18,3,0,14,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,1,0,0,100,0,0,0,rickety_village
18,3,0,15,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,10,0,10,rickety_village
18,3,0,16,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,rickety_village
18,3,0,17,1,1,0,0,6000,0,50111131,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,rickety_village
19,3,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,rickety_village
19,3,0,2,3,5,50111112,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,rickety_village
19,3,0,3,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,0,0,15,rickety_village
19,3,0,4,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,10,0,10,0,0,rickety_village
19,3,0,5,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,75,0,15,0,10,0,rickety_village
19,3,0,6,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
19,3,0,7,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,20,70,0,10,0,0,rickety_village
19,3,0,8,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,0,20,0,rickety_village
19,3,0,9,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,30,0,70,0,0,0,rickety_village
19,3,0,10,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,75,10,0,15,0,0,rickety_village
19,3,0,11,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
19,3,0,12,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,20,0,0,rickety_village
19,3,0,13,3,5,50111111,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,30,70,0,0,0,0,rickety_village
19,3,0,14,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,1,0,0,100,0,0,0,rickety_village
19,3,0,15,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,10,0,10,rickety_village
19,3,0,16,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,rickety_village
19,3,0,17,1,1,0,0,6000,0,50111131,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,rickety_village
20,3,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,rickety_village
20,3,0,2,3,5,50111112,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,rickety_village
20,3,0,3,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,0,0,15,rickety_village
20,3,0,4,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,10,0,10,0,0,rickety_village
20,3,0,5,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,75,0,15,0,10,0,rickety_village
20,3,0,6,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
20,3,0,7,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,20,70,0,10,0,0,rickety_village
20,3,0,8,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,0,20,0,rickety_village
20,3,0,9,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,30,0,70,0,0,0,rickety_village
20,3,0,10,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,75,10,0,15,0,0,rickety_village
20,3,0,11,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
20,3,0,12,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,20,0,0,rickety_village
20,3,0,13,3,5,50111111,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,30,70,0,0,0,0,rickety_village
20,3,0,14,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,1,0,0,100,0,0,0,rickety_village
20,3,0,15,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,10,0,10,rickety_village
20,3,0,16,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,rickety_village
20,3,0,17,1,1,0,0,6000,0,50111131,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,rickety_village
1000,1,1,1,3,5,0,30210100,6000,25,0,30210200,10000,30,1,1000,1,11,12,13,1,0,0,0,100,0,0,huge_tree_plain
1000,1,1,2,3,5,51000110,30210100,6000,25,51000122,30210200,10000,30,1,1000,1,11,12,13,0,0,0,0,10,0,0,huge_tree_plain
1000,1,1,3,3,5,51000111,30210100,6000,25,51000123,30210200,10000,30,1,1000,1,11,12,13,0,0,0,5,10,0,10,huge_tree_plain
1000,1,1,4,3,5,51000112,30210100,6000,25,51000120,30210200,10000,30,1,1000,1,11,12,13,0,0,20,10,0,15,0,huge_tree_plain
1000,1,1,5,3,5,51000113,30210100,6000,25,51000122,30210200,10000,30,1,1000,1,11,12,13,1,0,0,0,100,0,0,huge_tree_plain
1000,1,1,6,3,5,51000114,30210100,6000,25,51000121,30210200,10000,30,1,1000,1,11,12,13,0,0,5,20,0,10,0,huge_tree_plain
1000,1,1,7,3,5,51000115,30210100,6000,25,51000122,30210200,10000,30,1,1000,1,11,12,13,0,0,0,10,0,5,0,huge_tree_plain
1000,1,1,8,3,5,51000116,30210100,6000,25,51000123,30210200,10000,30,1,1000,1,11,12,13,0,0,0,0,5,0,10,huge_tree_plain
1000,1,1,9,3,5,51000115,30210100,6000,25,51000120,30210200,10000,30,1,1000,1,11,12,13,1,0,0,100,0,0,0,huge_tree_plain
1000,1,1,10,3,5,51000116,30210100,6000,25,51000121,30210200,10000,30,1,1000,1,11,12,13,0,0,0,0,0,10,5,huge_tree_plain
1000,1,1,11,3,5,51000117,30210100,6000,25,51000122,30210200,10000,30,1,1000,1,11,12,13,0,0,5,0,15,0,0,huge_tree_plain
1000,1,1,12,3,5,51000118,30210100,6000,25,51000123,30210200,10000,30,1,1000,1,11,12,13,0,0,0,20,0,5,0,huge_tree_plain
1000,1,1,13,3,5,51000119,30210100,6000,25,50105122,30210200,10000,30,1,1000,1,11,12,13,0,0,15,0,0,0,10,huge_tree_plain
1000,1,1,14,3,5,0,30210100,6000,25,0,30210200,10000,30,1,1000,1,11,12,13,1,0,0,0,0,100,0,huge_tree_plain
1000,1,1,15,1,1,0,0,6000,0,51000130,30211300,10000,30,0,1000,0,0,0,0,2,0,0,0,0,0,0,huge_tree_plain
1000,1,2,1,3,5,0,30210100,6000,25,0,30210200,10000,30,1,1000,1,11,12,13,1,0,0,0,100,0,0,huge_tree_plain
1000,1,2,2,3,5,51000210,30210100,6000,25,51000222,30210200,10000,30,1,1000,1,11,12,13,0,0,0,0,0,0,0,huge_tree_plain
1000,1,2,3,3,5,51000211,30210100,6000,25,51000221,30210200,10000,30,1,1000,1,11,12,13,0,0,0,5,0,0,0,huge_tree_plain
1000,1,2,4,3,5,51000212,30210100,6000,25,51000220,30210200,10000,30,1,1000,1,11,12,13,0,0,20,0,0,5,10,huge_tree_plain
1000,1,2,5,3,5,51000213,30210100,6000,25,51000221,30210200,10000,30,1,1000,1,11,12,13,1,0,0,0,100,0,0,huge_tree_plain
1000,1,2,6,3,5,51000214,30210100,6000,25,51000221,30210200,10000,30,1,1000,1,11,12,13,0,0,15,0,0,0,10,huge_tree_plain
1000,1,2,7,3,5,51000215,30210100,6000,25,51000220,30210200,10000,30,1,1000,1,11,12,13,0,0,0,0,15,0,0,huge_tree_plain
1000,1,2,8,3,5,51000214,30210100,6000,25,51000222,30210200,10000,30,1,1000,1,11,12,13,0,0,10,0,0,15,10,huge_tree_plain
1000,1,2,9,3,5,51000215,30210100,6000,25,51000220,30210200,10000,30,1,1000,1,11,12,13,1,0,0,100,0,0,0,huge_tree_plain
1000,1,2,10,3,5,51000216,30210100,6000,25,51000221,30210200,10000,30,1,1000,1,11,12,13,0,0,10,0,0,0,10,huge_tree_plain
1000,1,2,11,3,5,51000217,30210100,6000,25,51000222,30210200,10000,30,1,1000,1,11,12,13,0,0,0,0,15,0,10,huge_tree_plain
1000,1,2,12,3,5,51000218,30210100,6000,25,51000220,30210200,10000,30,1,1000,1,11,12,13,0,0,10,0,0,15,0,huge_tree_plain
1000,1,2,13,3,5,51000219,30210100,6000,25,51000222,30210200,10000,30,1,1000,1,11,12,13,0,0,0,0,10,0,10,huge_tree_plain
1000,1,2,14,3,5,0,30210100,6000,25,0,30210200,10000,30,1,1000,1,11,12,13,1,0,0,0,0,100,0,huge_tree_plain
1000,1,2,15,1,1,0,0,6000,0,51000230,0,10000,30,0,1000,0,0,0,0,2,0,0,0,0,0,0,huge_tree_plain
1000,2,1,1,3,5,0,30210100,6000,25,0,30210200,10000,30,1,1000,1,11,12,13,1,0,0,0,100,0,0,huge_tree_plain
1000,2,1,2,3,5,51001110,30210100,6000,25,51001121,30210200,10000,30,1,1000,1,11,12,13,0,100,0,0,0,0,0,huge_tree_plain
1000,2,1,3,3,5,51001111,30210100,6000,25,51001122,30210200,10000,30,1,1000,1,11,12,13,0,0,5,0,5,0,0,huge_tree_plain
1000,2,1,4,3,5,51001112,30210100,6000,25,51001123,30210200,10000,30,1,1000,1,11,12,13,0,0,0,10,0,10,0,huge_tree_plain
1000,2,1,5,3,5,51001113,30210100,6000,25,51001120,30210200,10000,30,1,1000,1,11,12,13,0,0,0,0,10,0,10,huge_tree_plain
1000,2,1,6,3,5,51001114,30210100,6000,25,51001121,30210200,10000,30,1,1000,1,11,12,13,0,0,15,0,0,5,0,huge_tree_plain
1000,2,1,7,3,5,51001115,30210100,6000,25,51001122,30210200,10000,30,1,1000,1,11,12,13,0,0,0,15,0,0,5,huge_tree_plain
1000,2,1,8,3,5,51001116,30210100,6000,25,51001123,30210200,10000,30,1,1000,1,11,12,13,1,0,100,0,0,0,0,huge_tree_plain
1000,2,1,9,3,5,51001114,30210100,6000,25,51001120,30210200,10000,30,1,1000,1,11,12,13,0,0,0,0,10,10,0,huge_tree_plain
1000,2,1,10,3,5,51001115,30210100,6000,25,51001121,30210200,10000,30,1,1000,1,11,12,13,0,0,5,5,0,0,10,huge_tree_plain
1000,2,1,11,3,5,51001116,30210100,6000,25,51001122,30210200,10000,30,1,1000,1,11,12,13,0,0,0,0,10,0,0,huge_tree_plain
1000,2,1,12,3,5,51001117,30210100,6000,25,51001123,30210200,10000,30,1,1000,1,11,12,13,0,0,10,0,0,15,0,huge_tree_plain
1000,2,1,13,3,5,51001118,30210100,6000,25,51001121,30210200,10000,30,1,1000,1,11,12,13,0,0,0,10,0,0,15,huge_tree_plain
1000,2,1,14,3,5,51001119,30210100,6000,25,51001122,30210200,10000,30,1,1000,1,11,12,13,0,0,5,0,15,5,0,huge_tree_plain
1000,2,1,15,3,5,51001119,30210100,6000,25,51001123,30210200,10000,30,1,1000,1,11,12,13,1,0,0,0,0,100,0,huge_tree_plain
1000,2,1,16,1,1,0,0,6000,0,51001130,0,10000,30,0,1000,0,0,0,0,2,0,0,0,0,0,0,huge_tree_plain
1000,2,2,1,3,5,0,30210100,6000,25,0,30210200,10000,30,1,1000,1,11,12,13,1,0,0,0,100,0,0,huge_tree_plain
1000,2,2,2,3,5,51001210,30210100,6000,25,51001220,30210200,10000,30,1,1000,1,11,12,13,0,100,0,0,0,0,0,huge_tree_plain
1000,2,2,3,3,5,51001211,30210100,6000,25,51001221,30210200,10000,30,1,1000,1,11,12,13,0,0,0,10,0,0,10,huge_tree_plain
1000,2,2,4,3,5,51001212,30210100,6000,25,51001222,30210200,10000,30,1,1000,1,11,12,13,0,0,15,0,10,0,0,huge_tree_plain
1000,2,2,5,3,5,51001213,30210100,6000,25,51001220,30210200,10000,30,1,1000,1,11,12,13,0,0,0,0,0,20,0,huge_tree_plain
1000,2,2,6,3,5,51001213,30210100,6000,25,51001221,30210200,10000,30,1,1000,1,11,12,13,0,0,0,15,0,0,15,huge_tree_plain
1000,2,2,7,3,5,51001214,30210100,6000,25,51001222,30210200,10000,30,1,1000,1,11,12,13,0,0,10,0,10,0,0,huge_tree_plain
1000,2,2,8,3,5,51001215,30210100,6000,25,51001220,30210200,10000,30,1,1000,1,11,12,13,0,0,0,10,0,15,5,huge_tree_plain
1000,2,2,9,3,5,51001216,30210100,6000,25,51001221,30210200,10000,30,1,1000,1,11,12,13,0,0,0,0,0,0,0,huge_tree_plain
1000,2,2,10,3,5,51001217,30210100,6000,25,51001222,30210200,10000,30,1,1000,1,11,12,13,1,0,0,100,0,0,0,huge_tree_plain
1000,2,2,11,3,5,51001216,30210100,6000,25,51001220,30210200,10000,30,1,1000,1,11,12,13,0,0,0,0,5,0,10,huge_tree_plain
1000,2,2,12,3,5,51001217,30210100,6000,25,51001221,30210200,10000,30,1,1000,1,11,12,13,0,0,10,0,0,0,5,huge_tree_plain
1000,2,2,13,3,5,51001218,30210100,6000,25,51001222,30210200,10000,30,1,1000,1,11,12,13,0,0,0,10,0,15,0,huge_tree_plain
1000,2,2,14,3,5,51001218,30210100,6000,25,51001221,30210200,10000,30,1,1000,1,11,12,13,0,0,15,0,10,0,0,huge_tree_plain
1000,2,2,15,3,5,51001219,30210100,6000,25,51001222,30210200,10000,30,1,1000,1,11,12,13,1,0,0,0,0,100,0,huge_tree_plain
1000,2,2,16,1,1,0,0,6000,0,51001230,0,10000,30,0,1000,0,0,0,0,2,0,0,0,0,0,0,huge_tree_plain
1000,3,1,1,3,5,0,30210100,6000,25,0,30210200,10000,30,1,1000,1,11,12,13,1,0,0,0,100,0,0,huge_tree_plain
1000,3,1,2,3,5,51002110,30210100,6000,25,51002121,30210200,10000,30,1,1000,1,11,12,13,0,100,0,0,0,0,0,huge_tree_plain
1000,3,1,3,3,5,51002111,30210100,6000,25,51002122,30210200,10000,30,1,1000,1,11,12,13,0,0,10,0,0,0,15,huge_tree_plain
1000,3,1,4,3,5,51002112,30210100,6000,25,51002123,30210200,10000,30,1,1000,1,11,12,13,0,0,0,0,5,10,0,huge_tree_plain
1000,3,1,5,3,5,51002113,30210100,6000,25,51002121,30210200,10000,30,1,1000,1,11,12,13,0,0,0,20,0,0,0,huge_tree_plain
1000,3,1,6,3,5,51002114,30210100,6000,25,51002122,30210200,10000,30,1,1000,1,11,12,13,0,0,15,0,0,0,10,huge_tree_plain
1000,3,1,7,3,5,51002114,30210100,6000,25,51002123,30210200,10000,30,1,1000,1,11,12,13,0,0,0,0,10,15,0,huge_tree_plain
1000,3,1,8,3,5,51002115,30210100,6000,25,51002121,30210200,10000,30,1,1000,1,11,12,13,0,0,10,0,0,10,0,huge_tree_plain
1000,3,1,9,3,5,51002116,30210100,6000,25,51002122,30210200,10000,30,1,1000,1,11,12,13,0,0,0,10,0,0,15,huge_tree_plain
1000,3,1,10,3,5,51002117,30210100,6000,25,51002123,30210200,10000,30,1,1000,1,11,12,13,1,0,0,0,100,0,0,huge_tree_plain
1000,3,1,11,3,5,51002115,30210100,6000,25,51002121,30210200,10000,30,1,1000,1,11,12,13,0,0,15,0,0,10,0,huge_tree_plain
1000,3,1,12,3,5,51002113,30210100,6000,25,51002122,30210200,10000,30,1,1000,1,11,12,13,0,0,0,20,0,0,0,huge_tree_plain
1000,3,1,13,3,5,51002116,30210100,6000,25,51002123,30210200,10000,30,1,1000,1,11,12,13,0,0,0,0,10,0,5,huge_tree_plain
1000,3,1,14,3,5,51002117,30210100,6000,25,51002121,30210200,10000,30,1,1000,1,11,12,13,0,0,10,0,0,5,0,huge_tree_plain
1000,3,1,15,3,5,51002118,30210100,6000,25,51002122,30210200,10000,30,1,1000,1,11,12,13,0,0,0,15,0,0,10,huge_tree_plain
1000,3,1,16,3,5,51002119,30210100,6000,25,51002123,30210200,10000,30,1,1000,1,11,12,13,1,0,0,0,0,100,0,huge_tree_plain
1000,3,1,17,1,1,0,0,6000,0,51002130,0,10000,30,0,1000,0,0,0,0,2,0,0,0,0,0,0,huge_tree_plain
1000,3,2,1,3,5,0,30210100,6000,25,0,30210200,10000,30,1,1000,1,11,12,13,1,0,0,0,100,0,0,huge_tree_plain
1000,3,2,2,3,5,51002210,30210100,6000,25,51002220,30210200,10000,30,1,1000,1,11,12,13,0,100,0,0,0,0,0,huge_tree_plain
1000,3,2,3,3,5,51002211,30210100,6000,25,51002221,30210200,10000,30,1,1000,1,11,12,13,0,0,10,10,0,0,0,huge_tree_plain
1000,3,2,4,3,5,51002212,30210100,6000,25,51002222,30210200,10000,30,1,1000,1,11,12,13,0,0,0,0,5,15,0,huge_tree_plain
1000,3,2,5,3,5,51002213,30210100,6000,25,51002220,30210200,10000,30,1,1000,1,11,12,13,0,0,5,0,0,0,10,huge_tree_plain
1000,3,2,6,3,5,51002212,30210100,6000,25,51002221,30210200,10000,30,1,1000,1,11,12,13,1,0,0,0,0,100,0,huge_tree_plain
1000,3,2,7,3,5,51002213,30210100,6000,25,51002222,30210200,10000,30,1,1000,1,11,12,13,0,0,0,0,15,0,5,huge_tree_plain
1000,3,2,8,3,5,51002214,30210100,6000,25,51002220,30210200,10000,30,1,1000,1,11,12,13,0,0,10,10,0,10,0,huge_tree_plain
1000,3,2,9,3,5,51002215,30210100,6000,25,51002221,30210200,10000,30,1,1000,1,11,12,13,0,0,0,0,5,0,10,huge_tree_plain
1000,3,2,10,3,5,51002216,30210100,6000,25,51002222,30210200,10000,30,1,1000,1,11,12,13,0,0,5,0,0,15,0,huge_tree_plain
1000,3,2,11,3,5,51002217,30210100,6000,25,51002220,30210200,10000,30,1,1000,1,11,12,13,0,0,0,0,15,0,10,huge_tree_plain
1000,3,2,12,3,5,51002215,30210100,6000,25,51002221,30210200,10000,30,1,1000,1,11,12,13,0,0,0,10,0,5,0,huge_tree_plain
1000,3,2,13,3,5,51002216,30210100,6000,25,51002222,30210200,10000,30,1,1000,1,11,12,13,0,0,15,0,0,0,10,huge_tree_plain
1000,3,2,14,3,5,51002218,30210100,6000,25,51002220,30210200,10000,30,1,1000,1,11,12,13,0,0,100,0,0,0,0,huge_tree_plain
1000,3,2,15,3,5,51002218,30210100,6000,25,51002221,30210200,10000,30,1,1000,1,11,12,13,0,0,0,5,10,0,5,huge_tree_plain
1000,3,2,16,3,5,51002219,30210100,6000,25,51002222,30210200,10000,30,1,1000,1,11,12,13,1,0,0,0,0,100,0,huge_tree_plain
1000,3,2,17,1,1,0,0,6000,0,51002230,0,10000,30,0,1000,0,0,0,0,2,0,0,0,0,0,0,huge_tree_plain
